CNV Identifier	Chrmosome	Narrow Region Start	Narrow Region End	Wide Region Start	Wide Region End	Frequency	num_samples
31101	chr6	53928827	53934662	53928827	53934662	17.11	273
31157	chr6	57583294	57590498	57583294	57590498	11.65	101
31239	chr6	65347543	65349484	65347543	65349484	79.35	953
31233	chr6	65710950	65715715	65710950	65715715	13.64	587
31238	chr6	66259916	66262274	66259916	66262274	72.67	2467
31263	chr6	68101436	68112234	68101436	68112234	11.55	100
31303	chr6	70720213	70726297	70720213	70726297	8.29	159
31321	chr6	72863666	72873628	72863666	72873628	23.78	817
31323	chr6	72863806	72868550	72863806	72868550	6.03	143
31347	chr6	74613584	74620413	74613584	74620413	18.88	647
4905	chr6	74707825	74718498	74707825	74718498	8.4	337
4907	chr6	74708884	74717014	74708884	74717014	5.29	204
31385	chr6	77437425	77453258	77437425	77453258	5.91	957
31386	chr6	77449468	77452784	77449468	77452784	14.78	714
31394	chr6	78426682	78436138	78426682	78436138	25.41	637
31408	chr6	79521080	79530704	79521080	79530704	17.16	591
31425	chr6	81625966	81630664	81625966	81630664	31.86	612
31450	chr6	85317957	85324410	85317957	85324410	11.52	101
31463	chr6	86708737	86714791	86708737	86714791	34.99	639
31518	chr6	93575089	93580012	93575089	93580012	6.9	254
31564	chr6	96387601	96389422	96387601	96389422	10.71	529
31571	chr6	97468045	97470534	97468045	97470534	6.67	171
31595	chr6	100537545	100540392	100537545	100540392	10.95	126
31604	chr6	101934904	101939750	101934904	101939750	11.36	688
4941	chr6	103737836	103763256	103737836	103763256	21.66	3020
31619	chr6	103737440	103763167	103737440	103763167	26.6	4576
31622	chr6	103744283	103754474	103744283	103754474	9.57	341
31697	chr6	112224194	112229922	112224194	112229922	60.22	1523
31734	chr6	118077183	118084808	118077183	118084808	5.87	201
31802	chr6	125708748	125711352	125708748	125711352	29.56	567
31807	chr6	126182956	126187358	126182956	126187358	22.39	1105
31872	chr6	134589569	134594871	134589569	134594871	12.25	742
31890	chr6	136582614	136589303	136582614	136589303	32.66	627
31934	chr6	141548595	141550030	141548595	141550030	35.41	1213
32019	chr6	151506495	151512506	151506495	151512506	5.76	286
32028	chr6	152389944	152392267	152389944	152392267	27	1319
32032	chr6	153029739	153033968	153029739	153033968	45.76	891
32041	chr6	153958327	153961512	153958327	153961512	31.17	1536
32051	chr6	154619983	154621503	154619983	154621503	18.96	936
32104	chr6	159968200	159970837	159968200	159970837	7.04	135
32105	chr6	160086250	160088726	160086250	160088726	34.18	1175
32204	chr6	165724640	165732123	165724640	165732123	43.94	2663
32205	chr6	165727042	165731752	165727042	165731752	35.17	952
32227	chr6	167488091	167489637	167488091	167489637	43.99	1482
4722	chr6	295978	383263	295978	383263	8.71	1389
4727	chr6	256485	293417	256485	293417	18.27	2768
30368	chr6	83824	202184	83824	202184	21.52	227
30373	chr6	255580	299413	255580	299413	5.18	689
30713	chr6	29731393	29940992	29731393	29940992	10.08	116
30717	chr6	29843854	29919272	29843854	29919272	5.99	1094
30719	chr6	29834722	29879701	29834722	29879701	12.84	419
30727	chr6	29899497	29914725	29899497	29914725	9.83	199
30728	chr6	29892560	29905834	29892560	29905834	9.21	106
30737	chr6	29899725	29901557	29899725	29901557	44.27	862
30742	chr6	29899944	29901525	29899944	29901525	90.92	2364
4776	chr6	31284863	31351321	31284863	31351321	20.89	562
30761	chr6	31280083	31340576	31280083	31340576	7.19	256
30762	chr6	31279196	31310274	31279196	31310274	14.79	341
30770	chr6	31281404	31296614	31281404	31296614	7.17	269
30776	chr6	31296376	31304896	31296376	31304896	17.01	196
30830	chr6	32615608	32725160	32615608	32725160	5.35	142
30831	chr6	32439692	32561028	32439692	32561028	8.85	1457
30834	chr6	32496873	32571502	32496873	32571502	36.29	1187
30835	chr6	32449184	32492255	32449184	32492255	16.25	597
30839	chr6	32475856	32514239	32475856	32514239	6.64	177
30844	chr6	32609378	32626100	32609378	32626100	36.84	1173
30847	chr6	32592983	32613894	32592983	32613894	10.48	283
30858	chr6	32590668	32600591	32590668	32600591	57.81	174
30885	chr6	32499262	32500811	32499262	32500811	90.91	2330
30956	chr6	34699946	34701098	34699946	34701098	35.98	1753
31072	chr6	51199450	51200126	51199450	51200126	28.57	1411
4868	chr6	57205859	57340170	57205859	57340170	100	2515
31194	chr6	62200353	62206532	62200353	62206532	26.55	885
31231	chr6	66399249	66404717	66399249	66404717	9.8	722
31344	chr6	74591971	74602405	74591971	74602405	34.42	1484
31345	chr6	74592410	74602711	74592410	74602711	16.99	665
31346	chr6	74592137	74600530	74592137	74600530	11.92	559
31374	chr6	77097456	77102667	77097456	77102667	47.73	1641
31376	chr6	77097567	77100304	77097567	77100304	30.08	1077
32072	chr6	157699894	157703262	157699894	157703262	38.57	1321
32207	chr6	166497497	166502752	166497497	166502752	11.23	594
5000	chr6	167609519	167781943	167609519	167781943	16.42	2507
31256	chr6	67005162	67049278	67005162	67049278	9.87	1840
4915	chr6	78966774	79038146	78966774	79038146	5.55	875
31398	chr6	78967140	79036517	78967140	79036517	22.56	4398
32215	chr6	166998973	167000168	166998973	167000168	16.13	174
32374	chr7	60154	60345	60154	60345	18.16	331
32389	chr7	208424	208606	208424	208606	11.14	203
32412	chr7	879119	879435	879119	879435	72.84	1896
32591	chr7	8698627	8698846	8698627	8698846	65.58	2248
32593	chr7	8750264	8750591	8750264	8750591	25.46	293
32624	chr7	9798418	9798521	9798418	9798521	5.32	102
32621	chr7	10444486	10444932	10444486	10444932	5.68	151
32626	chr7	10834751	10834879	10834751	10834879	28.94	555
32632	chr7	11229264	11229731	11229264	11229731	5.54	101
32634	chr7	11561088	11561339	11561088	11561339	21.29	245
32642	chr7	12024229	12024499	12024229	12024499	46.14	532
32687	chr7	14111714	14111847	14111714	14111847	8.18	149
32694	chr7	14451263	14451429	14451263	14451429	47.47	911
32782	chr7	21587706	21587827	21587706	21587827	15.59	299
32838	chr7	26509259	26509602	26509259	26509602	9.12	175
32845	chr7	27514334	27514610	27514334	27514610	46.13	543
32847	chr7	28214287	28214661	28214287	28214661	26.06	893
32858	chr7	29292174	29292511	29292174	29292511	7.87	151
32873	chr7	30897063	30897361	30897063	30897361	43.02	496
32919	chr7	33708273	33708407	33708273	33708407	23.26	452
32965	chr7	39387268	39387887	39387268	39387887	17.51	600
32969	chr7	39592056	39592371	39592056	39592371	12.82	249
32970	chr7	39597372	39597638	39597372	39597638	6.09	111
33001	chr7	44600172	44600320	44600172	44600320	19.04	370
33032	chr7	49552064	49552383	49552064	49552383	26.25	510
33070	chr7	52107106	52107424	52107106	52107424	34.9	637
33076	chr7	52192847	52192979	52192847	52192979	18.28	333
33073	chr7	52520168	52520372	52520168	52520372	51.77	1725
33072	chr7	53267355	53267715	53267355	53267715	32.29	341
33257	chr7	63750007	63750161	63750007	63750161	8.78	160
33253	chr7	63833134	63833440	63833134	63833440	7.68	140
33280	chr7	67113326	67113452	67113326	67113452	14.98	273
33282	chr7	68129065	68129198	68129065	68129198	17.05	311
33329	chr7	73784188	73784485	73784188	73784485	6.09	111
33348	chr7	75668004	75668700	75668004	75668700	10.11	259
33371	chr7	76607168	76607454	76607168	76607454	14.7	282
33373	chr7	76870543	76870796	76870543	76870796	70.34	1802
33387	chr7	79165307	79165627	79165307	79165627	17.24	331
33398	chr7	80157652	80157796	80157652	80157796	5.71	104
33407	chr7	81358331	81358613	81358331	81358613	90.18	2368
33429	chr7	82946462	82946780	82946462	82946780	63.26	730
33455	chr7	86615295	86615942	86615295	86615942	9.21	106
33486	chr7	90022136	90022454	90022136	90022454	14.75	283
33522	chr7	93892581	93892779	93892581	93892779	5.51	107
33551	chr7	97496332	97496665	97496332	97496665	8.08	155
33631	chr7	104590132	104590236	104590132	104590236	8.55	164
33653	chr7	107464068	107464742	107464068	107464742	34.36	1178
33664	chr7	108501444	108501545	108501444	108501545	52.42	617
33668	chr7	108884724	108884869	108884724	108884869	24.38	468
33741	chr7	113953501	113953813	113953501	113953813	54.72	644
33809	chr7	121062319	121062479	121062319	121062479	14.65	267
33861	chr7	127766414	127766728	127766414	127766728	73.11	843
33905	chr7	132836176	132836347	132836176	132836347	20.16	232
33934	chr7	135189194	135189536	135189194	135189536	13.03	250
33949	chr7	136834449	136834751	136834449	136834751	59.88	691
33951	chr7	136996515	136996747	136996515	136996747	11.56	133
33955	chr7	137455270	137455578	137455270	137455578	40.56	788
33980	chr7	138300242	138300493	138300242	138300493	27.36	525
34033	chr7	142367391	142367723	142367391	142367723	19.32	352
34085	chr7	145063221	145063384	145063221	145063384	11	211
34086	chr7	147355063	147355378	147355063	147355378	8.49	163
34100	chr7	148438633	148438768	148438633	148438768	12.86	148
34161	chr7	151671197	151671374	151671197	151671374	25.33	486
34165	chr7	152082433	152082909	152082433	152082909	10.32	198
34177	chr7	152419399	152419715	152419399	152419715	75.45	888
34188	chr7	152708459	152708845	152708459	152708845	15.79	541
34192	chr7	153000082	153000228	153000082	153000228	13.83	252
34197	chr7	153310119	153310857	153310119	153310857	11.65	101
34311	chr7	157459691	157459933	157459691	157459933	6.73	129
34371	chr7	158112508	158112895	158112508	158112895	9.54	110
32381	chr7	153109	158596	153109	158596	6.94	328
32382	chr7	224095	226143	224095	226143	17.35	577
32386	chr7	322008	323251	322008	323251	11.84	394
32420	chr7	1185069	1187665	1185069	1187665	70.84	2405
32440	chr7	1742059	1742573	1742059	1742573	5.19	133
32452	chr7	1944292	1945191	1944292	1945191	21.29	245
32451	chr7	2030442	2031768	2030442	2031768	6.64	106
32476	chr7	2730708	2731292	2730708	2731292	9.82	327
32478	chr7	2899046	2899197	2899046	2899197	16.41	315
32481	chr7	3135290	3138172	3135290	3138172	5.54	142
32504	chr7	4081249	4082295	4081249	4082295	22.33	932
32547	chr7	5883969	5884586	5883969	5884586	5.35	137
32553	chr7	6137446	6139075	6137446	6139075	7.8	260
32579	chr7	7583519	7584968	7583519	7584968	73.01	1829
32614	chr7	10504231	10506269	10504231	10506269	61.23	2039
32644	chr7	12058642	12059145	12058642	12059145	21.06	404
32648	chr7	12281702	12282024	12281702	12282024	54.29	639
32689	chr7	14251146	14251988	14251146	14251988	9.21	106
32726	chr7	16171770	16174073	16171770	16174073	37.22	1828
32728	chr7	16237156	16238388	16237156	16238388	14.6	168
32785	chr7	22068712	22069045	22068712	22069045	13.73	158
32787	chr7	22434786	22436761	22434786	22436761	48.67	2375
32789	chr7	22472870	22473229	22472870	22473229	18.44	336
32810	chr7	24258084	24258483	24258084	24258483	23.33	453
32830	chr7	26140434	26145276	26140434	26145276	26.34	707
32849	chr7	28574298	28575148	28574298	28575148	20.21	996
32878	chr7	31590265	31591994	31590265	31591994	22.91	1110
32882	chr7	32168926	32169172	32168926	32169172	10.42	200
32885	chr7	32286849	32287119	32286849	32287119	15.81	182
32900	chr7	32774367	32778079	32774367	32778079	20.82	714
32924	chr7	36441167	36441941	36441167	36441941	44.27	1517
32959	chr7	38513005	38513343	38513005	38513343	32.8	630
32989	chr7	43220628	43221587	43220628	43221587	6.71	172
5134	chr7	44266166	44267385	44266166	44267385	7.21	111
33005	chr7	45000662	45001401	45000662	45001401	10.86	288
33012	chr7	46113683	46115522	46113683	46115522	10.15	349
33047	chr7	51594044	51598231	51594044	51598231	44.09	2106
33048	chr7	51594820	51598249	51594820	51598249	33.38	1286
33050	chr7	51691895	51692218	51691895	51692218	29.26	309
33078	chr7	53702932	53703101	53702932	53703101	15.25	278
33118	chr7	54596406	54597500	54596406	54597500	30.85	1031
33130	chr7	54668975	54669541	54668975	54669541	6.85	228
33121	chr7	55676872	55677782	55676872	55677782	5.8	193
33133	chr7	55971769	55972134	55971769	55972134	50.04	1716
33135	chr7	56314080	56314400	56314080	56314400	10.9	209
33100	chr7	56652468	56658519	56652468	56658519	35.46	1215
33138	chr7	56834967	56835104	56834967	56835104	14.6	280
33115	chr7	57957714	57959407	57957714	57959407	52.8	1727
33223	chr7	61973193	61975902	61973193	61975902	50.8	2083
33228	chr7	61977768	61979465	61977768	61979465	9.69	252
33224	chr7	62002293	62004874	62002293	62004874	51.01	1718
33243	chr7	63935803	63936788	63935803	63936788	16.09	295
33246	chr7	64413377	64414031	64413377	64414031	40.66	1358
5231	chr7	64593573	64596101	64593573	64596101	15.52	496
33236	chr7	64594065	64595698	64594065	64595698	8.92	123
33247	chr7	64748145	64748523	64748145	64748523	14.16	258
33250	chr7	65316663	65317134	65316663	65317134	21.78	725
33268	chr7	66697540	66699258	66697540	66699258	22.76	1100
33269	chr7	66755275	66756603	66755275	66756603	13.82	354
33303	chr7	71211913	71212970	71211913	71212970	98.6	2471
33317	chr7	72270273	72274912	72270273	72274912	9.22	142
33335	chr7	74772350	74774219	74772350	74774219	57.87	2320
33347	chr7	75664273	75667827	75664273	75667827	9.64	466
33367	chr7	76260737	76263755	76260737	76263755	32.58	835
33368	chr7	76804362	76805860	76804362	76805860	11.1	296
33382	chr7	78357839	78358180	78357839	78358180	12.09	235
33408	chr7	81441545	81442495	81441545	81442495	51.76	1792
33409	chr7	81441722	81442368	81441722	81442368	28.21	789
33410	chr7	81441678	81442151	81441678	81442151	44.48	685
33411	chr7	81728726	81729064	81728726	81729064	24.73	475
33415	chr7	81955920	81956208	81955920	81956208	10.82	209
33424	chr7	83050659	83051171	83050659	83051171	9.22	142
33428	chr7	83750919	83751254	83750919	83751254	46.08	840
33520	chr7	93541821	93542539	93541821	93542539	46.07	2275
33521	chr7	93541827	93542280	93541827	93542280	28.76	459
33532	chr7	96116385	96117391	96116385	96117391	9.01	231
33538	chr7	96543285	96546593	96543285	96546593	26.7	1316
33553	chr7	97655742	97657562	97655742	97657562	16.74	575
33566	chr7	99461355	99463538	99461355	99463538	7.14	345
33596	chr7	101382505	101384031	101382505	101384031	7.69	197
33597	chr7	101724543	101728053	101724543	101728053	7.72	373
33615	chr7	102875312	102877938	102875312	102877938	11.53	395
33623	chr7	103874937	103875244	103874937	103875244	48.72	573
33641	chr7	105307849	105308165	105307849	105308165	19.28	370
33644	chr7	105733990	105734331	105733990	105734331	38.29	1290
33678	chr7	110182414	110184985	110182414	110184985	40.17	476
33686	chr7	110542682	110543009	110542682	110543009	32.21	619
33801	chr7	120290170	120291382	120290170	120291382	20.67	688
5367	chr7	126045479	126046617	126045479	126046617	9.73	223
33843	chr7	126045483	126046637	126045483	126046637	23.49	552
33857	chr7	127214967	127217986	127214967	127217986	25.77	1561
33886	chr7	129786490	129787050	129786490	129787050	5.62	144
33892	chr7	131394335	131396545	131394335	131396545	6.67	171
33932	chr7	135131652	135131963	135131652	135131963	13.3	255
33937	chr7	135272937	135275130	135272937	135275130	5.2	178
33973	chr7	137995517	137996408	137995517	137996408	28.69	984
33993	chr7	140283040	140283982	140283040	140283982	10.18	273
34002	chr7	141491749	141491983	141491749	141491983	17.98	345
34003	chr7	141620420	141626540	141620420	141626540	13.9	270
34032	chr7	142360544	142362011	142360544	142362011	53.83	1813
34054	chr7	144034180	144036377	144034180	144036377	9.44	148
34056	chr7	144034930	144036473	144034930	144036473	16.23	250
34084	chr7	146883955	146884169	146883955	146884169	15.28	293
34093	chr7	148072775	148076353	148072775	148076353	61.85	3763
34111	chr7	149575928	149576094	149575928	149576094	24.34	467
34113	chr7	149689009	149689208	149689009	149689208	16.76	177
34116	chr7	149714469	149716600	149714469	149716600	6.22	207
34119	chr7	149737068	149739024	149737068	149739024	8.26	215
34125	chr7	149847619	149849125	149847619	149849125	34.27	1177
34139	chr7	150718837	150719491	150718837	150719491	9.79	326
34146	chr7	151057980	151058124	151057980	151058124	28.13	540
34171	chr7	152245348	152246306	152245348	152246306	56.56	1906
34211	chr7	154153742	154155104	154153742	154155104	11.53	100
34221	chr7	154468005	154468191	154468005	154468191	10.61	112
34224	chr7	154671045	154671318	154671045	154671318	20.59	395
34248	chr7	155140324	155141444	155140324	155141444	74.23	1973
34284	chr7	156390917	156394617	156390917	156394617	11.54	240
34289	chr7	156634602	156635136	156634602	156635136	5.55	190
34359	chr7	158046568	158047317	158046568	158047317	58.99	2873
34365	chr7	158068952	158069179	158068952	158069179	46.18	532
34363	chr7	158087822	158088165	158087822	158088165	25	288
34367	chr7	158104673	158105049	158104673	158105049	14.68	169
34420	chr7	158954890	158955051	158954890	158955051	10.15	185
32380	chr7	151127	160561	151127	160561	11.8	539
32436	chr7	1703745	1711183	1703745	1711183	13.71	145
32505	chr7	4158166	4160316	4158166	4160316	8.53	421
32568	chr7	6900773	6923243	6900773	6923243	12.72	326
32569	chr7	7045396	7053980	7045396	7053980	5.73	147
32665	chr7	13278185	13281311	13278185	13281311	8.53	421
32774	chr7	20748756	20753784	20748756	20753784	11.02	582
32809	chr7	24038168	24040064	24038168	24040064	68.45	3383
32818	chr7	25057024	25060031	25057024	25060031	13.7	263
32829	chr7	26137023	26148181	26137023	26148181	18.6	984
32864	chr7	29688448	29690145	29688448	29690145	7.64	262
32876	chr7	31315500	31319248	31315500	31319248	34.25	2075
32886	chr7	32390163	32393247	32390163	32393247	49.01	943
32904	chr7	33177788	33179376	33177788	33179376	13.09	350
5112	chr7	35230074	35284645	35230074	35284645	100	2514
32952	chr7	38386563	38397743	38386563	38397743	30.9	828
33033	chr7	49719642	49726154	49719642	49726154	32.97	602
33034	chr7	50018843	50022589	50018843	50022589	17.82	188
33106	chr7	55286720	55289109	55286720	55289109	28.67	877
33137	chr7	55409860	55410106	55409860	55410106	10.81	197
33108	chr7	56217559	56220587	56217559	56220587	35.97	691
33094	chr7	56761880	56770173	56761880	56770173	19.76	1229
33085	chr7	57062764	57088685	57062764	57088685	14.96	158
